avg_wait,prob_wait,prob_idle_system,avg_service,avg_interarrival,avg_wait_waiters,avg_system_time
0.05667450660184776,0.08571428571428572,0.5132004233005338,2.2631075529276754,3.9586835823872986,0.6612025770215572,2.319782059529523
0.07636827755446188,0.08,0.5697384743450249,2.091720543777467,4.185753800586506,0.9546034694307733,2.1680888213319287
0.07685918487992759,0.08857142857142856,0.5373365792143809,2.265516082143761,4.174098983922907,0.8677649905798277,2.3423752670236886
0.09767572366489663,0.09428571428571429,0.5389347941355193,2.1070400936072784,3.8417635843124707,1.035954644930722,2.204715817272175
0.08689500991568329,0.08714285714285715,0.5053540485244916,2.2767731737983024,3.912258330596567,0.9971558514914476,2.3636681837139855
0.08068872567463818,0.09857142857142857,0.5461927437861581,2.1840564441143906,4.056724310445385,0.8185812749600975,2.2647451697890286
0.08961981027996346,0.09142857142857143,0.5383589294419462,2.1727423853078047,3.9245725672067353,0.9802166749371004,2.2623621955877686
0.07304651172965972,0.07571428571428572,0.5339522619766196,2.2207185841154544,4.10183752944854,0.9647652492596566,2.293765095845114
0.06968902446717026,0.08428571428571428,0.5576812918543957,2.0751965602252858,3.9013137177418127,0.8268189343562573,2.1448855846924557
0.03415811432103001,0.05,0.5416601146774945,2.2222159119221407,4.184966668939682,0.6831622864206003,2.256374026243171
0.0626809184754471,0.07571428571428572,0.5381118765248761,2.1376332228802806,3.8969907572098705,0.8278611874115654,2.2003141413557272
0.056462884422010445,0.07285714285714286,0.5589993597616251,2.0098107321688854,3.9332244827521308,0.774980766576614,2.066273616590896
0.04610127021581997,0.06571428571428571,0.55847092477419,2.1156537428042355,4.103123709232626,0.7015410685016082,2.1617550130200556
